label, id, name, ontology
"Disease", "MONDO_0043771", "radiation dermatitis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001225", "opioid abuse", "MONDO"
"Disease", "EFO_1001918", "specific phobia", "UNKNOWN"
"Disease", "MONDO_0018982", "Niemann-Pick type C disease", "UNKNOWN"
"Disease", "EFO_0007504", "syphilis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005492", "urticarial", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019019", "brittle bone disease", "MONDO"
"Disease", "HP_0002659", "bone fragility", "UNKNOWN"
"Disease", "HP_0002353", "EEG abnormalities", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0001698", "pleural and pericardial effusion", "HP"
"Disease", "EFO_0700063", "mid line brain malformations", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0043101", "hypothalamohypophysial dysfunction", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006874", "cholestatic jaundice", "MONDO"
"Disease", "MONDO_0008136", "bilateral hypoplasia of the optic nerves", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006151", "dysplasia of the", "MONDO"
"Disease", "MONDO_0004782", "insipid diabetes", "UNKNOWN"
"Disease", "HP_0008734", "hypoplasic testes", "UNKNOWN"
"Disease", "HP_0000131", "uterine leiomyomas", "UNKNOWN"
"Disease", "EFO_0000196", "metastatic prostate cancer", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005233", "non-small cell lung malignancy", "MONDO"
"Disease", "EFO_1001995", "sclerodermatomyositis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000756", "parameningeal rhabdomyosarcoma", "MONDO"
"Disease", "EFO_0009727", "shortness of breath", "UNKNOWN"
"Disease", "MONDO_0015613", "DD", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021248", "nervous system tumors", "MONDO"
"Disease", "MONDO_0021248", "Tumors of the nervous system", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002546", "schwannoma", "MONDO"
"Disease", "MONDO_0016419", "familial breast cancer", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019170", "PA", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005082", "adenocarcinomas of the prostate", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001520", "pathological", "MONDO"
"Disease", "MONDO_0017953", "hereditary periodic fever syndromes", "UNKNOWN"
"Disease", "MONDO_0019751", "autoinflammatory", "UNKNOWN"
"Disease", "EFO_1001999", "systemic juvenile idiopathic arthritis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011776", "chronic infantile neurological cutaneous arthropathy", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0015137", "periodic fever", "MONDO"
"Disease", "MONDO_0018768", "familial cold autoinflammatory syndrome", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0001297", "stroke pts", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0100349", "COACH syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001221", "esophageal varices", "MONDO"
"Disease", "EFO_0004267", "biliary cirrhosis", "UNKNOWN"
"Disease", "EFO_1000313", "kidney cyst", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0007033", "cerebellar dysplasia", "HP"
"Disease", "EFO_0007157", "aspergillosis", "UNKNOWN"
"Disease", "MONDO_0009607", "NET deficiency", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0005207", "concentric hypertrophy", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000544", "primary mucosal melanomas", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006757", "intra- or extrahepatic cholestasis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_1030009", "persistent atrial fibrillation", "MONDO"
"Disease", "HP_0031295", "Left atrial enlargement", "UNKNOWN"
"Disease", "HP_0012664", "reduced left ventricular ejection fraction", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004981", "AF", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018776", "demyelinating sensory motor neuropathy", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0012411", "giant axonal neuropathy giant axonal neuropathy 2", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0009749", "giant axonal neuropathy 1", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001121", "frontal sinusitis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005073", "Melanocytic nevi", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0009755", "atypical nevus", "MONDO"
"Disease", "EFO_0005414", "airway hyperresponsiveness", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0015993", "Rod, cone, cone-rod, and macular dystrophies", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000455", "cone dystrophies", "MONDO"
"Disease", "Orphanet_1872", "cone-rod dystrophies", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019054", "limb malformations", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0000482", "microcornea", "HP"
"Disease", "MONDO_0018234", "dysostosis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002561", "lysosomal disorders", "MONDO"
"Disease", "MONDO_0044937", "rectal carcinoma", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007608", "Desmoid tumors", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0100542", "clonal hematopoiesis", "MONDO"
"Disease", "MONDO_0004670", "lupus erythematosus", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005680", "Still's disease", "MONDO"
"Disease", "MONDO_0007842", "small-joint laxity", "UNKNOWN"
"Disease", "MONDO_0010753", "valvular dysplasia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004849", "pulmonary emphysema", "MONDO"
"Disease", "EFO_0007216", "right diaphragmatic hernia", "UNKNOWN"
"Disease", "EFO_0003870", "intracranial aneurysms", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005160", "ruptured aneurysm", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016003", "ehrlichiosis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019810", "toxic epidermal necrolysis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005030", "fetal growth restriction", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000467", "second degree atrioventricular block", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004323", "muscular atrophy", "MONDO"
"Disease", "MONDO_0016362", "attenuated FAP", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021187", "hyperlipidemia", "MONDO"
"Disease", "MONDO_0011457", "ataxia-like disorder", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008840", "ataxia telangiectasia mutated", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008876", "Bloom syndrome", "MONDO"
"Disease", "HP_0000834", "adrenal abnormalities", "UNKNOWN"
"Disease", "MONDO_0021104", "steatohepatitis", "UNKNOWN"
"Disease", "EFO_0011055", "musculoskeletal toxicity", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000705", "pseudomembranous colitis", "MONDO"
"Disease", "MONDO_0004567", "ileus", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002105", "toxic megacolon", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004375", "end stage renal disease (ESRD)", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006685", "hypoxia-ischemia", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006663", "hypoxic-ischemic encephalopathy", "MONDO"
"Disease", "EFO_1000824", "neonatal hypoxic-ischemic encephalopathy", "UNKNOWN"
"Disease", "HP_0031273", "shock", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005203", "reperfusion injury", "MONDO"
"Disease", "MONDO_0021348", "testicular tumours", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018997", "Noonan syndrome", "MONDO"
"Disease", "MONDO_0018479", "Congenital adrenal hyperplasia", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006805", "anginal chest pain", "MONDO"
"Disease", "EFO_1000812", "anterior wall acute myocardial infarction", "UNKNOWN"
"Disease", "MONDO_0008300", "Prader-Willi/Angelman syndromes", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007534", "Beckwith-Wiedemann syndrome", "MONDO"
"Disease", "MONDO_0020525", "transient neonatal diabetes", "UNKNOWN"
"Disease", "MONDO_0017182", "nesidioblastosis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019992", "pseudohypoparathyroidism", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001416", "gynecological", "MONDO"
"Disease", "EFO_1001974", "uterine leiomyosarcoma", "UNKNOWN"
"Disease", "MONDO_0002928", "carcinosarcomas", "UNKNOWN"
"Disease", "HP_0031987", "concentration problems", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018935", "hairy cell leukemia", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018368", "primary papillary peritoneal, or fallopian tube carcinoma", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008006", "facial diplegia", "MONDO"
"Disease", "MONDO_0009079", "DOOR syndrome", "UNKNOWN"
"Disease", "HP_0011170", "generalised tonic clonic seizures", "UNKNOWN"
"Disease", "EFO_0000701", "skin disease", "UNKNOWN"
"Disease", "HP_0002242", "enteropathy", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0010674", "hunter's syndrome", "MONDO"
"Disease", "MONDO_0019349", "Sotos syndrome", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019716", "overgrowth syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0010193", "Weaver syndrome", "MONDO"
"Disease", "HP_0001548", "overgrowth", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0010747", "X-linked dystonia-parkinsonism", "MONDO"
"Disease", "MONDO_0009650", "I-cell disease", "UNKNOWN"
"Disease", "HP_0002171", "gliosis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018321", "juvenile parkinsonism", "MONDO"
"Disease", "HP_0000359", "inner-ear abnormalities", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019095", "Plague", "MONDO"
"Disease", "EFO_0007481", "bubonic or septicemic plague", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001024", "pneumonic plague", "MONDO"
"Disease", "MONDO_0019612", "gonadotroph adenoma", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0100879", "enlarged ovaries", "HP"
"Disease", "MONDO_0011972", "ovarian hyperstimulation", "UNKNOWN"
"Disease", "EFO_0011050", "gastrointestinal toxicity", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0009926", "Escobar syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005085", "pterygia", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007308", "CMT2A", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0010949", "CMT2B", "MONDO"
"Disease", "Orphanet_99937", "CMT2C", "UNKNOWN"
"Disease", "MONDO_0011091", "CMT2D", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011894", "CMT2E", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011687", "CMT2F", "MONDO"
"Disease", "MONDO_0008090", "cyclic hematopoiesis", "UNKNOWN"
"Disease", "HP_0002524", "cataplexy", "UNKNOWN"
"Disease", "MONDO_0016158", "narcolepsy with cataplexy", "UNKNOWN"
"Disease", "MONDO_0018044", "primary hypersomnia", "UNKNOWN"
"Disease", "EFO_0009672", "disease of the inner ear", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001729", "cochlear Meniere's disease", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019056", "neuromuscular disease", "MONDO"
"Disease", "EFO_0003893", "ovarian tumors", "UNKNOWN"
"Disease", "MONDO_0006715", "coronary stenosis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0009327", "heart malformations", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000004", "adrenocortical insufficiency", "MONDO"
"Disease", "MONDO_0700126", "fetal trisomy 21", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0034376", "atrioventricular valvular regurgitation", "HP"
"Disease", "EFO_1000294", "ErbB2-overexpressing breast cancers", "UNKNOWN"
"Disease", "EFO_1001900", "severe myoclonic epilepsy of infancy", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0100135", "Dravet's syndrome", "MONDO"
"Disease", "HP_0032660", "convulsive status epilepticus", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018460", "idiopathic retinal vasculitis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000958", "neuroretinitis (", "MONDO"
"Disease", "MONDO_0016205", "IRVAN syndrome", "UNKNOWN"
"Disease", "EFO_0000198", "secondary myelodysplastic syndrome", "UNKNOWN"
"Disease", "EFO_0008527", "steatosis", "UNKNOWN"
"Disease", "EFO_1001249", "non-alcoholic steatohepatitis", "UNKNOWN"
"Disease", "EFO_0008573", "alcoholic liver disease", "UNKNOWN"
"Disease", "Orphanet_220489", "iron overload disease", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002829", "Arthralgia", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0017182", "HH", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019157", "MDS-RA", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001793", "Excessive", "MONDO"
"Disease", "EFO_0009386", "central nervous system diseases", "UNKNOWN"
"Disease", "EFO_0006888", "vascular malformations", "UNKNOWN"
"Disease", "EFO_1001847", "Epidural and subdural spinal hematoma", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0011029", "spinal hemorrhage", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021666", "otitis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001794", "Phthiriasis", "MONDO"
"Disease", "MONDO_0002307", "blepharoconjunctivitis", "UNKNOWN"
"Disease", "MONDO_0010079", "Canavan disease", "UNKNOWN"
"Disease", "MONDO_0015667", "acute myeloid leukaemia", "UNKNOWN"
"Disease", "MONDO_0010995", "CMT1C", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019011", "CMT1", "MONDO"
"Disease", "MONDO_0019011", "CMT1", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0001569", "acoustic neurinoma", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006918", "posterior uveitis", "MONDO"
"Disease", "MONDO_0000153", "transposition of the great arteries", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003867", "primary diffuse meningeal melanomatosis", "MONDO"
"Disease", "MONDO_0016747", "melanoma of the CNS", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000995", "familial periodic paralysis", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0000347", "micrognatia", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008224", "hyperkalemic periodic paralysis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002755", "solitary plasmacytoma of bone", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0007850", "vascular proliferation", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005615", "plasmacytoma", "MONDO"
"Disease", "MONDO_0022519", "autoimmune myocarditis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0022519", "immune myocarditis", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0000778", "hypoplasia of the thymus", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020108", "autoimmune hemolytic anemia", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008558", "immune thrombocytopenia", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008644", "velocardiofacial syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0015363", "Autosomal recessive hereditary motor and sensory neuropathy", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011475", "CMT4B2", "MONDO"
"Disease", "MONDO_0012521", "HSV encephalitis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004609", "herpes simplex disease", "MONDO"
"Disease", "MONDO_0004394", "maxillary squamous cell carcinoma", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0024492", "moderately differentiated", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006406", "spindle cell carcinoma", "MONDO"
"Disease", "EFO_0007332", "Japanese encephalitis virus", "UNKNOWN"
"Disease", "EFO_0007495", "St Louis encephalitis virus", "UNKNOWN"
"Disease", "MONDO_0015626", "CMT", "UNKNOWN"
"Disease", "HP_0000762", "slowed nerve conduction velocities", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0000550", "extra-adrenal pheochromocytomas", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021152", "inherited", "MONDO"
"Disease", "MONDO_0031012", "autoimmune uveoretinitis", "UNKNOWN"
"Disease", "Orphanet_273", "DM1", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0002363", "papilloma", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0025085", "bloody diarrhea", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019088", "post-transplant lymphoproliferative disease", "MONDO"
"Disease", "EFO_0007706", "manic episodes", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004334", "non functioning", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021227", "adrenal tumours", "MONDO"
"Disease", "EFO_0003099", "hypercorticism", "UNKNOWN"
"Disease", "MONDO_0008082", "MEN 2B", "UNKNOWN"
"Disease", "HP_0001962", "paplpitations", "UNKNOWN"
"Disease", "MONDO_0015962", "inherited renal tubular disorders", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019161", "pseudohypoaldosteronism type 1", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002153", "hyperkalemia", "HP"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002902", "hyponatremia", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0010302", "OI syndrome", "MONDO"
"Disease", "Orphanet_3305", "tetraploidy", "UNKNOWN"
"Disease", "HP_0000738", "hallucinations", "UNKNOWN"
"Disease", "EFO_1001408", "pulmonary infections", "UNKNOWN"
"Disease", "MONDO_0002647", "laryngitis", "UNKNOWN"
"Disease", "MONDO_0002358", "laryngeal carcinoma", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0031546", "conduction abnormalities", "HP"
"Disease", "MONDO_0000468", "third-degree atrioventricular block", "UNKNOWN"
"Disease", "EFO_0009853", "convulsions", "UNKNOWN"
"Disease", "MONDO_0003054", "benign meningiomas", "UNKNOWN"
"Disease", "EFO_0009649", "susceptibility to breast cancer", "UNKNOWN"
"Disease", "HP_0000934", "chondrocalcinosis", "UNKNOWN"
"Disease", "HP_0002510", "spastic tetraplegia", "UNKNOWN"
"Disease", "EFO_0009841", "breathing irregularities", "UNKNOWN"
"Disease", "HP_0000786", "primary amenorrhea", "UNKNOWN"
"Disease", "HP_0000062", "ambiguous genitalia", "UNKNOWN"
"Disease", "MONDO_0004643", "myeloid leukemias", "UNKNOWN"
"Disease", "EFO_1001761", "angiofibromas", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016147", "dystrophinopathy", "MONDO"
"Disease", "EFO_0000783", "inflammatory myopathy", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006574", "lipomatosis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016483", "aneurysmal subarachnoid haemorrhage", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0003582", "breast/ovarian cancer", "MONDO"
"Disease", "EFO_0020094", "Lambert-Eaton myasthenic syndrome", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002789", "tachypnea", "HP"
"Disease", "MONDO_0042972", "meningococcus", "UNKNOWN"
"Disease", "HP_0025534", "ocular melanosis", "UNKNOWN"
"Disease", "EFO_0009093", "Choroidal melanoma", "UNKNOWN"
"Disease", "EFO_1000616", "uveal melanoma", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0002578", "Gastroparesis", "HP"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005399", "venous thromboembolism", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006915", "polyradiculoneuropathy", "MONDO"
"Disease", "MONDO_0010684", "vacuolar myopathy", "UNKNOWN"
"Disease", "MONDO_0017610", "EBS", "UNKNOWN"
"Disease", "MONDO_0018911", "type diabetes", "UNKNOWN"
"Disease", "MONDO_0009723", "Leigh disease", "UNKNOWN"
"Disease", "MONDO_0000437", "spinocerebellar degeneration", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0004675", "mitochondrial encephalomyopathies", "MONDO"
"Disease", "MONDO_0010771", "congenital cardiomyopathy", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018864", "Kikuchi's disease", "MONDO"
"Disease", "HP_0002840", "lymphadenitis", "UNKNOWN"
"Disease", "EFO_1000992", "intracranial hypertension", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0005264", "transient ischemic attacks", "MONDO"
"Disease", "HP_0032408", "breast", "UNKNOWN"
"Disease", "MONDO_0016241", "congenital hypoplasia of red", "UNKNOWN"
"Disease", "EFO_1001517", "serosal fibrosis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0011429", "juvenile rheumatoid arthritis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0021103", "collagen disease", "MONDO"
"Disease", "EFO_0009538", "acute inflammatory demyelinating polyneuropathy", "UNKNOWN"
"Disease", "Orphanet_139536", "distal spinal muscular atrophy type V", "UNKNOWN"
"Disease", "HP_0100698", "cutaneous neurofibromas", "UNKNOWN"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0004415", "pulmonary artery stenosis", "HP"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0001712", "left ventricular hypertrophy", "HP"
"Disease", "EFO_0009866", "pulmonary congestion", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008542", "Fallot's tetralogy", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0035267", "quadricuspid aortic valve", "MONDO"
"Disease", "MONDO_0002529", "skin squamous cell carcinoma", "UNKNOWN"
"Disease", "MONDO_0017838", "Sclerosteosis", "UNKNOWN"
"Disease", "EFO_0700137", "sclerosing bone dysplasia", "UNKNOWN"
"Disease", "EFO_0009428", "synthetic lethality", "UNKNOWN"
"Disease", "EFO_0010638", "Atopic asthmatic", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0018995", "demyelinating autosomal recessive Charcot-Marie-Tooth (", "MONDO"
"Disease", "MONDO_0004183", "axonal neuropathy", "UNKNOWN"
"Disease", "Orphanet_35689", "primary lateral sclerosis", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007922", "Lymphedema-cholestasis syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0017436", "LCS", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008966", "Aagenaes syndrome", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0019313", "hereditary lymphedema", "MONDO"
"Disease", "EFO_0020092", "inflammatory neurological diseases", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0008310", "Hutchinson-Gilford progeria syndrome", "MONDO"
"Disease", "HP_0001369", "joint inflammation", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_1012220", "sensory-motor polyneuropathy", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0007774", "detrusor hyperreflexia", "MONDO"
"Disease", "HP:http://purl.obolibrary.org/obo/HP_0000796", "urethral obstruction", "HP"
"Disease", "HP_0002141", "gait balance", "UNKNOWN"
"Disease", "MONDO_0024271", "intestinal helminths", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0016075", "filariasis", "MONDO"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020672", "vascular occlusion", "MONDO"
"Disease", "EFO_0003852", "neurodevelopmental disabilities", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0006837", "low tension glaucoma", "MONDO"
"Disease", "MONDO_0000105", "nonspherocytic hemolytic anemia", "UNKNOWN"
"Disease", "HP_0004804", "congenital hemolytic anemia", "UNKNOWN"
"Disease", "EFO_0005611", "opioid dependent", "UNKNOWN"
"Disease", "EFO_0020923", "accidental overdose", "UNKNOWN"
"Disease", "MONDO:http://purl.obolibrary.org/obo/MONDO_0020453", "anomalous pulmonary venous connection", "MONDO"
"Disease", "MONDO_0100545", "monogenetic diseases", "UNKNOWN"
"Disease", "EFO_0000373", "congestive cardiac failure", "UNKNOWN"
